"year_of_interest","avg_price","category_code","category_name","avg_payroll","industry_branch_code","industry_branch_name","GDP"
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,28166.5000,F,Stavebnictví,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,29459.5000,H,Doprava a skladování,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,31442.5000,P,Vzdělávání,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,223.2587222222223,112101,Hovězí maso zadní bez kosti,23696.5000,S,Ostatní činnosti,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,36039.0000,B,Těžba a dobývání,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,28166.5000,F,Stavebnictví,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,29459.5000,H,Doprava a skladování,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,31442.5000,P,Vzdělávání,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,116.85322222222213,112201,Vepřová pečeně s kostí,23696.5000,S,Ostatní činnosti,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,36039.0000,B,Těžba a dobývání,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,28166.5000,F,Stavebnictví,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,29459.5000,H,Doprava a skladování,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,31442.5000,P,Vzdělávání,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,69.30955555555558,112401,Kuřata kuchaná celá,23696.5000,S,Ostatní činnosti,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,144.8763333333333,112704,Šunkový salám,36039.0000,B,Těžba a dobývání,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,144.8763333333333,112704,Šunkový salám,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,28166.5000,F,Stavebnictví,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,29459.5000,H,Doprava a skladování,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,144.8763333333333,112704,Šunkový salám,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,144.8763333333333,112704,Šunkový salám,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,31442.5000,P,Vzdělávání,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,144.8763333333333,112704,Šunkový salám,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,144.8763333333333,112704,Šunkový salám,23696.5000,S,Ostatní činnosti,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,36039.0000,B,Těžba a dobývání,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,28166.5000,F,Stavebnictví,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,29459.5000,H,Doprava a skladování,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,31442.5000,P,Vzdělávání,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,19.81755555555554,114201,Mléko polotučné pasterované,23696.5000,S,Ostatní činnosti,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,36039.0000,B,Těžba a dobývání,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,28166.5000,F,Stavebnictví,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,29459.5000,H,Doprava a skladování,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,31442.5000,P,Vzdělávání,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,9.171277777777766,114401,Jogurt bílý netučný,23696.5000,S,Ostatní činnosti,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,36039.0000,B,Těžba a dobývání,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,28166.5000,F,Stavebnictví,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,29459.5000,H,Doprava a skladování,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,31442.5000,P,Vzdělávání,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,142.45388888888894,114501,Eidamská cihla,23696.5000,S,Ostatní činnosti,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,36039.0000,B,Těžba a dobývání,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,28166.5000,F,Stavebnictví,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,29459.5000,H,Doprava a skladování,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,31442.5000,P,Vzdělávání,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,38.39044444444444,114701,Vejce slepičí čerstvá,23696.5000,S,Ostatní činnosti,253045172103.95
2018,207.08416666666668,115101,Máslo,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,207.08416666666668,115101,Máslo,36039.0000,B,Těžba a dobývání,253045172103.95
2018,207.08416666666668,115101,Máslo,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,207.08416666666668,115101,Máslo,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,207.08416666666668,115101,Máslo,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,207.08416666666668,115101,Máslo,28166.5000,F,Stavebnictví,253045172103.95
2018,207.08416666666668,115101,Máslo,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,207.08416666666668,115101,Máslo,29459.5000,H,Doprava a skladování,253045172103.95
2018,207.08416666666668,115101,Máslo,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,207.08416666666668,115101,Máslo,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,207.08416666666668,115101,Máslo,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,207.08416666666668,115101,Máslo,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,207.08416666666668,115101,Máslo,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,207.08416666666668,115101,Máslo,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,207.08416666666668,115101,Máslo,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,207.08416666666668,115101,Máslo,31442.5000,P,Vzdělávání,253045172103.95
2018,207.08416666666668,115101,Máslo,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,207.08416666666668,115101,Máslo,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,207.08416666666668,115101,Máslo,23696.5000,S,Ostatní činnosti,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,36039.0000,B,Těžba a dobývání,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,28166.5000,F,Stavebnictví,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,29459.5000,H,Doprava a skladování,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,31442.5000,P,Vzdělávání,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,99.39811111111106,115201,Rostlinný roztíratelný tuk,23696.5000,S,Ostatní činnosti,253045172103.95
2018,36.50044444444446,116101,Pomeranče,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,36.50044444444446,116101,Pomeranče,36039.0000,B,Těžba a dobývání,253045172103.95
2018,36.50044444444446,116101,Pomeranče,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,36.50044444444446,116101,Pomeranče,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,36.50044444444446,116101,Pomeranče,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,36.50044444444446,116101,Pomeranče,28166.5000,F,Stavebnictví,253045172103.95
2018,36.50044444444446,116101,Pomeranče,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,36.50044444444446,116101,Pomeranče,29459.5000,H,Doprava a skladování,253045172103.95
2018,36.50044444444446,116101,Pomeranče,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,36.50044444444446,116101,Pomeranče,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,36.50044444444446,116101,Pomeranče,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,36.50044444444446,116101,Pomeranče,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,36.50044444444446,116101,Pomeranče,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,36.50044444444446,116101,Pomeranče,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,36.50044444444446,116101,Pomeranče,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,36.50044444444446,116101,Pomeranče,31442.5000,P,Vzdělávání,253045172103.95
2018,36.50044444444446,116101,Pomeranče,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,36.50044444444446,116101,Pomeranče,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,36.50044444444446,116101,Pomeranče,23696.5000,S,Ostatní činnosti,253045172103.95
2018,29.321444444444424,116103,Banány žluté,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,29.321444444444424,116103,Banány žluté,36039.0000,B,Těžba a dobývání,253045172103.95
2018,29.321444444444424,116103,Banány žluté,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,29.321444444444424,116103,Banány žluté,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,29.321444444444424,116103,Banány žluté,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,29.321444444444424,116103,Banány žluté,28166.5000,F,Stavebnictví,253045172103.95
2018,29.321444444444424,116103,Banány žluté,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,29.321444444444424,116103,Banány žluté,29459.5000,H,Doprava a skladování,253045172103.95
2018,29.321444444444424,116103,Banány žluté,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,29.321444444444424,116103,Banány žluté,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,29.321444444444424,116103,Banány žluté,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,29.321444444444424,116103,Banány žluté,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,29.321444444444424,116103,Banány žluté,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,29.321444444444424,116103,Banány žluté,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,29.321444444444424,116103,Banány žluté,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,29.321444444444424,116103,Banány žluté,31442.5000,P,Vzdělávání,253045172103.95
2018,29.321444444444424,116103,Banány žluté,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,29.321444444444424,116103,Banány žluté,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,29.321444444444424,116103,Banány žluté,23696.5000,S,Ostatní činnosti,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,36039.0000,B,Těžba a dobývání,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,31889.5000,C,Zpracovatelský průmysl,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,46374.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,28724.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,28166.5000,F,Stavebnictví,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,29975.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,29459.5000,H,Doprava a skladování,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,19269.5000,I,"Ubytování, stravování a pohostinství",253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,56727.7500,J,Informační a komunikační činnosti,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,54883.2500,K,Peněžnictví a pojišťovnictví,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,28109.0000,L,Činnosti v oblasti nemovitostí,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,38985.0000,M,"Profesní, vědecké a technické činnosti",253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,20953.5000,N,Administrativní a podpůrné činnosti,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,36313.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,31442.5000,P,Vzdělávání,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,33863.2500,Q,Zdravotní a sociální péče,253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,28398.7500,R,"Kulturní, zábavní a rekreační činnosti",253045172103.95
2018,36.174833333333375,116104,Jablka konzumní,23696.5000,S,Ostatní činnosti,253045172103.95
2018,44.4879444444445,117101,Rajská jablka červená kulatá,25466.7500,A,"Zemědělství, lesnictví, rybářství",253045172103.95
2018,44.4879444444445,117101,Rajská jablka červená kulatá,36039.0000,B,Těžba a dobývání,253045172103.95
2018,44.4879444444445,117101,Rajská jablka červená kulatá,31889.5000,C,Zpracovatelský průmysl,253045172103.95
